src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,edit_distance
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,edit text cc bcc,,,,,ru mail ui writemail write activity,,,0.6559523809523811
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,subject,subject label,,,,,ru mail ui writemail write activity,,,0.746031746031746
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,subject,,,,,ru mail ui writemail write activity,cc bcc,,0.7328042328042329
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,schedule btn,,,,,ru mail ui writemail write activity,,ic schedule message,0.6833333333333333
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,add attach btn,,,,,ru mail ui writemail write activity,,ic action attach contrast,0.775
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,0.7607142857142857
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,icstsuper cool,,,,,,ru mail ui writemail write activity,,,0.8313492063492064
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,icstsuper cool,subject,,,,,ru mail ui writemail write activity,,,0.7707231040564374
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,icstsuper cool body,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,0.725
a44b2,a44b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,toggle btn,,,,,ru mail ui writemail write activity,,,0.8273809523809523
a45b2,a45b2-a43b2,0.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,1.0
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.7682539682539683
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,drawer layout,navigate,,,,ru mail ui slide stack activity,,,0.712962962962963
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,0.8333333333333333
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,sm study,sender,,,,,ru mail ui slide stack activity,,,0.7380952380952381
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,nov,date,,,,,ru mail ui slide stack activity,,,0.8273809523809523
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,another rabbit hole,subject,,,,,ru mail ui slide stack activity,,,0.6738095238095239
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,checkbox,,,,,ru mail ui slide stack activity,,avatar placeholder,0.7426046176046176
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,automate software engineering,snippet,,,,,ru mail ui slide stack activity,,,0.7092532467532467
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,  mail ru,sender,,,,,ru mail ui slide stack activity,,,0.7354497354497354
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,   mail ru     ,subject,,,,,ru mail ui slide stack activity,,,0.7142857142857143
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,                                                  ,snippet,,,,,ru mail ui slide stack activity,,,0.8979591836734694
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,google community team,sender,,,,,ru mail ui slide stack activity,,,0.7015873015873015
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,sm finish set new google account,subject,,,,,ru mail ui slide stack activity,,,0.7445887445887446
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,ru mail ui slide stack activity,,,0.802538370720189
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,ad,label,,,,,ru mail ui slide stack activity,,,0.7958333333333334
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,     ,subject,,,,,ru mail ui slide stack activity,,,0.8775510204081634
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,install,,,,,ru mail ui slide stack activity,,,0.8979591836734694
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,                    ,snippet,,,,,ru mail ui slide stack activity,,,0.8979591836734694
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,send,snackbar,,,,,ru mail ui slide stack activity,,,0.828125
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,edit,snackbar action,,,,send,ru mail ui slide stack activity,,,0.7767857142857143
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.view.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,to,,,,,ru mail ui writemail write activity,,,0.707936507936508
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,sm study gmail com,,,,,,ru mail ui writemail write activity,,,0.5098412698412699
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,,navigate,,,,ru mail ui writemail write activity,,,0.6960317460317461
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,toolbar action send,send,,,,ru mail ui writemail write activity,,,0.7015079365079366
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,cc bcc,copy blind,,,,,ru mail ui writemail write activity,,,0.5074603174603176
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,edit text cc bcc,,,,,ru mail ui writemail write activity,,,0.5181746031746033
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,subject,subject label,,,,,ru mail ui writemail write activity,,,0.5710758377425045
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,subject,,,,,ru mail ui writemail write activity,cc bcc,,0.5673721340388007
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,schedule btn,,,,,ru mail ui writemail write activity,,ic schedule message,0.5641414141414142
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,add attach btn,,,,,ru mail ui writemail write activity,,ic action attach contrast,0.5821789321789322
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,0.6175324675324675
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,icstsuper cool,,,,,,ru mail ui writemail write activity,,,0.6730158730158731
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,icstsuper cool,subject,,,,,ru mail ui writemail write activity,,,0.617636684303351
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,icstsuper cool body,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,0.6272727272727273
a45b2,a45b2-a43b2,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,,toggle btn,,,,,ru mail ui writemail write activity,,,0.6551587301587302
a45b2,a45b2-a43b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,subject,,,,,ru mail ui writemail write activity,cc bcc,,1.0
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,0.5673721340388007
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.5552028218694885
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,drawer layout,navigate,,,,ru mail ui slide stack activity,,,0.545326278659612
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,0.5823633156966491
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,sm study,sender,,,,,ru mail ui slide stack activity,,,0.545326278659612
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,nov,date,,,,,ru mail ui slide stack activity,,,0.6134920634920635
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,another rabbit hole,subject,,,,,ru mail ui slide stack activity,,,0.6469135802469137
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,checkbox,,,,,ru mail ui slide stack activity,,avatar placeholder,0.5832050665383999
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,automate software engineering,snippet,,,,,ru mail ui slide stack activity,,,0.5798941798941799
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,ad,label,,,,,ru mail ui slide stack activity,,,0.6134920634920635
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,install,,,,,ru mail ui slide stack activity,,,0.7170068027210884
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,send,snackbar,,,,,ru mail ui slide stack activity,,,0.6291170634920635
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,edit,snackbar action,,,,send,ru mail ui slide stack activity,,,0.5860670194003528
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.view.EditText,fillable,fillable,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,to,,,,,ru mail ui writemail write activity,,,0.8571428571428571
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,sm study gmail com,,,,,,ru mail ui writemail write activity,,,0.7195767195767195
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,,navigate,,,,ru mail ui writemail write activity,,,0.875
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,toolbar action send,send,,,,ru mail ui writemail write activity,,,0.7328042328042329
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,cc bcc,copy blind,,,,,ru mail ui writemail write activity,,,0.9047619047619047
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,edit text cc bcc,,,,,ru mail ui writemail write activity,,,0.9206349206349207
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,subject,subject label,,,,,ru mail ui writemail write activity,,,0.8095238095238095
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,schedule btn,,,,,ru mail ui writemail write activity,,ic schedule message,0.7731481481481481
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,add attach btn,,,,,ru mail ui writemail write activity,,ic action attach contrast,0.7751322751322751
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,0.8240740740740741
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,icstsuper cool,subject,,,,,ru mail ui writemail write activity,,,0.8179012345679012
a45b2,a45b2-a43b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,,subject,,,,,ru mail ui writemail write activity,cc bcc,,,toggle btn,,,,,ru mail ui writemail write activity,,,0.7916666666666666
a45b2,a45b2-a43b2,3.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,sent mail ru app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,0.9339285714285714
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,0.6175324675324675
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.6582010582010581
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,drawer layout,navigate,,,,ru mail ui slide stack activity,,,0.6055114638447973
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,0.5812698412698413
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,sm study,sender,,,,,ru mail ui slide stack activity,,,0.6428571428571429
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,nov,date,,,,,ru mail ui slide stack activity,,,0.6898809523809524
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,another rabbit hole,subject,,,,,ru mail ui slide stack activity,,,0.6507142857142857
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,checkbox,,,,,ru mail ui slide stack activity,,avatar placeholder,0.6172959756293089
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,automate software engineering,snippet,,,,,ru mail ui slide stack activity,,,0.5869155844155844
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,ad,label,,,,,ru mail ui slide stack activity,,,0.6630952380952381
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,install,,,,,ru mail ui slide stack activity,,,0.7170068027210884
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,send,snackbar,,,,,ru mail ui slide stack activity,,,0.7107142857142857
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,edit,snackbar action,,,,send,ru mail ui slide stack activity,,,0.6132142857142857
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.view.EditText,fillable,fillable,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,to,,,,,ru mail ui writemail write activity,,,0.8979591836734694
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,sm study gmail com,,,,,,ru mail ui writemail write activity,,,0.7616666666666667
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,,navigate,,,,ru mail ui writemail write activity,,,0.9107142857142857
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,toolbar action send,send,,,,ru mail ui writemail write activity,,,0.7607142857142857
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,cc bcc,copy blind,,,,,ru mail ui writemail write activity,,,0.7152380952380952
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,edit text cc bcc,,,,,ru mail ui writemail write activity,,,0.7352380952380952
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,subject,subject label,,,,,ru mail ui writemail write activity,,,0.8571428571428572
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,subject,,,,,ru mail ui writemail write activity,cc bcc,,0.8240740740740741
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,schedule btn,,,,,ru mail ui writemail write activity,,ic schedule message,0.663961038961039
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,add attach btn,,,,,ru mail ui writemail write activity,,ic action attach contrast,0.5941391941391942
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,icstsuper cool,subject,,,,,ru mail ui writemail write activity,,,0.8342151675485009
a45b2,a45b2-a43b2,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,sent outlook email app android,mailbox create new body,,,,,ru mail ui writemail write activity,subject,,,toggle btn,,,,,ru mail ui writemail write activity,,,0.8020833333333334
a45b2,a45b2-a43b2,4.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,toolbar action send,send,,,,ru mail ui writemail write activity,,,1.0
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,0.7015079365079366
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.6019400352733687
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,drawer layout,navigate,,,,ru mail ui slide stack activity,,,0.5774691358024692
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,0.6955555555555556
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,sm study,sender,,,,,ru mail ui slide stack activity,,,0.6320987654320989
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,nov,date,,,,,ru mail ui slide stack activity,,,0.6486111111111112
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,another rabbit hole,subject,,,,,ru mail ui slide stack activity,,,0.5560317460317461
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,,checkbox,,,,,ru mail ui slide stack activity,,avatar placeholder,0.5895181978515311
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,automate software engineering,snippet,,,,,ru mail ui slide stack activity,,,0.57758658008658
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,  mail ru,sender,,,,,ru mail ui slide stack activity,,,0.634567901234568
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,   mail ru     ,subject,,,,,ru mail ui slide stack activity,,,0.6107583774250442
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,                                                  ,snippet,,,,,ru mail ui slide stack activity,,,0.7011337868480726
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,google community team,sender,,,,,ru mail ui slide stack activity,,,0.5996825396825397
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,sm finish set new google account,subject,,,,,ru mail ui slide stack activity,,,0.6122222222222222
a45b2,a45b2-a43b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action send,send,,,,ru mail ui writemail write activity,,,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,ru mail ui slide stack activity,,,0.6015079365079365
